"ACCOUNT_GUID","TRANSACTION_AMOUNT","POST_DATE"
"e4caa1fe-cf66-11ee-8247-e00af6801390","5313.40","2024-01-08"
"e4ca2ce4-cf66-11ee-aae7-e00af6801390","-6961.39","2023-05-12"
"e4caf027-cf66-11ee-a982-e00af6801390","-7056.9","2022-06-16"
"e4c91b71-cf66-11ee-8b2e-e00af6801390","6921.5","2023-09-24"
"e4c9b7cd-cf66-11ee-9acf-e00af6801390","-4492.58","2023-10-06"
"e4ca7ae6-cf66-11ee-b515-e00af6801390","1466.41","2023-01-03"
"e4c91b6d-cf66-11ee-8318-e00af6801390","5137.62","2022-09-02"
"e4ca2cdd-cf66-11ee-b7a3-e00af6801390","60.67","2023-06-25"
"e4caf027-cf66-11ee-a982-e00af6801390","-8783.97","2023-09-30"
"e4c9dec9-cf66-11ee-89a4-e00af6801390","-8915.23","2022-02-23"
"e4ca2ced-cf66-11ee-8958-e00af6801390","-7833.45","2024-01-23"
"e4c8f45f-cf66-11ee-9bdd-e00af6801390","9592.48","2023-08-28"
"e4c969b2-cf66-11ee-9358-e00af6801390","-997.77","2022-11-29"
"e4c969a4-cf66-11ee-90ba-e00af6801390","3067.91","2022-07-01"
"e4c969bb-cf66-11ee-a5c7-e00af6801390","-3292.59","2022-11-12"
"e4c9b7c3-cf66-11ee-9b27-e00af6801390","7457.10","2022-12-24"
"e4cac949-cf66-11ee-9bff-e00af6801390","-5648.79","2023-10-10"
"e4c969b5-cf66-11ee-81a9-e00af6801390","-9686.76","2023-01-07"
"e4c8edd9-cf66-11ee-acad-e00af6801390","1529.68","2023-06-12"
"e4c9429c-cf66-11ee-ad28-e00af6801390","1463.31","2022-04-23"
"e4c91b76-cf66-11ee-962f-e00af6801390","3124.11","2024-01-26"
"e4ca05b9-cf66-11ee-98f2-e00af6801390","1243.54","2022-07-30"
"e4caa23b-cf66-11ee-8e51-e00af6801390","-2017.65","2022-05-07"
"e4c969a0-cf66-11ee-ad43-e00af6801390","-6006.68","2023-10-30"
"e4c96983-cf66-11ee-aa59-e00af6801390","2022.97","2022-09-23"
"e4c9deb6-cf66-11ee-a4a3-e00af6801390","-5662.0","2022-05-16"
"e4c9429a-cf66-11ee-93b2-e00af6801390","7457.16","2023-01-06"
"e4caa220-cf66-11ee-bccf-e00af6801390","-3801.16","2023-05-05"
"e4c9ded4-cf66-11ee-a970-e00af6801390","2707.36","2023-03-26"
"e4c99092-cf66-11ee-a35e-e00af6801390","4432.23","2023-10-31"
"e4caf023-cf66-11ee-a303-e00af6801390","-1220.19","2022-03-29"
"e4cac935-cf66-11ee-b024-e00af6801390","6659.52","2023-08-27"
"e4ca5408-cf66-11ee-b204-e00af6801390","7041.69","2024-02-05"
"e4ca2cf6-cf66-11ee-b205-e00af6801390","264.79","2023-11-24"
"e4c94298-cf66-11ee-aa8d-e00af6801390","7626.24","2023-12-04"
"e4cac919-cf66-11ee-9655-e00af6801390","6804.85","2023-04-17"
"e4c9debb-cf66-11ee-b5de-e00af6801390","-5818.0","2023-06-11"
"e4ca53f5-cf66-11ee-9c21-e00af6801390","7272.36","2023-07-28"
"e4c8f475-cf66-11ee-a005-e00af6801390","4821.71","2023-05-06"
"e4caf018-cf66-11ee-b832-e00af6801390","-8164.33","2023-02-11"
"e4c9427d-cf66-11ee-9489-e00af6801390","1864.43","2022-11-14"
"e4ca05c1-cf66-11ee-b009-e00af6801390","-2924.28","2022-07-25"
"e4ca7b20-cf66-11ee-8979-e00af6801390","6930.12","2022-12-24"
"e4ca7b20-cf66-11ee-8979-e00af6801390","1633.66","2023-03-31"
"e4c96979-cf66-11ee-ac38-e00af6801390","-3836.93","2022-06-30"
"e4ca05d9-cf66-11ee-8467-e00af6801390","-588.82","2022-05-03"
"e4c9deaa-cf66-11ee-886b-e00af6801390","7919.78","2022-12-04"
"e4ca53f8-cf66-11ee-b992-e00af6801390","-4667.24","2023-11-13"
"e4c9b7c6-cf66-11ee-b0f3-e00af6801390","8986.13","2023-02-08"
"e4c9b7ab-cf66-11ee-aa85-e00af6801390","3165.86","2022-04-13"
"e4c942b5-cf66-11ee-9b1e-e00af6801390","-9547.97","2022-05-16"
"e4ca5410-cf66-11ee-850b-e00af6801390","-5139.51","2022-05-30"
"e4c8f47d-cf66-11ee-a772-e00af6801390","-3864.58","2022-10-08"
"e4c91b8e-cf66-11ee-aee5-e00af6801390","-9673.69","2023-04-26"
"e4c8edd7-cf66-11ee-9e30-e00af6801390","-5965.14","2022-05-04"
"e4cac921-cf66-11ee-848b-e00af6801390","-8038.21","2022-11-14"
"e4caf042-cf66-11ee-9391-e00af6801390","-9581.93","2022-03-15"
"e4c8f44e-cf66-11ee-8dcb-e00af6801390","-184.89","2023-06-02"
"e4ca05eb-cf66-11ee-b7f0-e00af6801390","7344.58","2023-08-19"
"e4c99095-cf66-11ee-ba0b-e00af6801390","9775.16","2023-09-22"
"e4c990c5-cf66-11ee-974d-e00af6801390","-3065.41","2022-08-03"
"e4ca53d8-cf66-11ee-9d89-e00af6801390","6150.36","2022-09-23"
"e4ca5405-cf66-11ee-86b7-e00af6801390","8143.13","2022-12-16"
"e4ca2cf7-cf66-11ee-b095-e00af6801390","6594.33","2023-10-23"
"e4caa237-cf66-11ee-b171-e00af6801390","-1229.44","2022-10-11"
"e4c9deaa-cf66-11ee-886b-e00af6801390","-9561.80","2023-09-28"
"e4c8f444-cf66-11ee-9a44-e00af6801390","9271.56","2023-10-28"
"e4ca7b0f-cf66-11ee-8554-e00af6801390","-376.66","2023-01-17"
"e4c8f442-cf66-11ee-ab33-e00af6801390","-2272.10","2023-01-18"
"e4c94270-cf66-11ee-95c2-e00af6801390","-1981.29","2023-11-02"
"e4caa22f-cf66-11ee-be10-e00af6801390","1940.19","2023-08-28"
"e4ca2d02-cf66-11ee-8af2-e00af6801390","-3473.27","2023-12-25"
"e4c9b7b1-cf66-11ee-b605-e00af6801390","-7622.68","2023-09-18"
"e4cac94d-cf66-11ee-a1f6-e00af6801390","-8028.45","2023-02-03"
"e4ca53f9-cf66-11ee-ab8c-e00af6801390","2586.27","2023-09-08"
"e4c9debe-cf66-11ee-afc2-e00af6801390","3834.55","2022-12-04"
"e4ca2cdb-cf66-11ee-8bed-e00af6801390","8237.18","2023-02-05"
"e4c942a8-cf66-11ee-98b2-e00af6801390","9951.82","2023-02-15"
"e4caa1f7-cf66-11ee-bb17-e00af6801390","4129.70","2022-03-27"
"e4c99099-cf66-11ee-a622-e00af6801390","-3441.20","2022-08-09"
"e4caf01b-cf66-11ee-8bbd-e00af6801390","2686.70","2022-07-19"
"e4c8f449-cf66-11ee-aecc-e00af6801390","-4937.3","2023-12-16"
"e4ca2ce9-cf66-11ee-8d72-e00af6801390","1719.58","2023-10-29"
"e4c9deb0-cf66-11ee-866c-e00af6801390","6771.42","2023-10-11"
"e4ca2cf4-cf66-11ee-a104-e00af6801390","-7866.76","2023-01-07"
"e4c8f470-cf66-11ee-ad74-e00af6801390","2348.14","2022-02-27"
"e4c9deca-cf66-11ee-b682-e00af6801390","-7778.42","2022-12-01"
"e4c8f471-cf66-11ee-b710-e00af6801390","269.33","2022-06-17"
"e4c8f47f-cf66-11ee-96f1-e00af6801390","1084.45","2022-03-02"
"e4cac90f-cf66-11ee-bb88-e00af6801390","5186.49","2023-09-05"
"e4c9b7b8-cf66-11ee-9a1d-e00af6801390","8191.21","2024-01-09"
"e4caa203-cf66-11ee-a94e-e00af6801390","-1692.3","2022-11-15"
"e4caf02a-cf66-11ee-b325-e00af6801390","2511.0","2022-11-16"
"e4ca05f2-cf66-11ee-a8f1-e00af6801390","-4873.9","2023-10-08"
"e4c8f456-cf66-11ee-a761-e00af6801390","4245.30","2023-12-12"
"e4c9b7d4-cf66-11ee-801b-e00af6801390","-2144.35","2023-04-13"
"e4cac90f-cf66-11ee-bb88-e00af6801390","-5622.44","2023-05-03"
"e4ca7af7-cf66-11ee-99a1-e00af6801390","8907.50","2023-01-29"
"e4c9b7e2-cf66-11ee-ae72-e00af6801390","-5491.17","2024-02-12"
"e4c9426f-cf66-11ee-891a-e00af6801390","-4883.49","2024-02-03"
"e4cac945-cf66-11ee-8374-e00af6801390","-1667.32","2022-05-01"
"e4c96999-cf66-11ee-92b0-e00af6801390","4152.98","2023-08-20"
"e4c8f456-cf66-11ee-a761-e00af6801390","343.7","2023-10-30"
"e4c94292-cf66-11ee-95f6-e00af6801390","-9084.82","2022-09-23"
"e4c96999-cf66-11ee-92b0-e00af6801390","-9815.68","2022-03-24"
"e4c942a7-cf66-11ee-a195-e00af6801390","-4442.22","2023-11-13"
"e4ca2ce8-cf66-11ee-987a-e00af6801390","7386.40","2023-03-04"
"e4cac91d-cf66-11ee-85cf-e00af6801390","961.55","2023-12-25"
"e4c969ae-cf66-11ee-ab51-e00af6801390","7156.4","2023-06-09"
"e4c9dee6-cf66-11ee-81fe-e00af6801390","3956.70","2022-11-01"
"e4ca2ce1-cf66-11ee-865b-e00af6801390","-1778.69","2023-01-16"
"e4c9debd-cf66-11ee-bf6e-e00af6801390","-9961.19","2022-09-29"
"e4c8f46a-cf66-11ee-8258-e00af6801390","-5169.67","2022-03-16"
"e4c9b7ca-cf66-11ee-8571-e00af6801390","-1295.98","2023-05-30"
"e4ca7b28-cf66-11ee-b2b2-e00af6801390","7875.25","2023-08-23"
"e4caa22e-cf66-11ee-81c7-e00af6801390","1701.27","2023-05-20"
"e4ca7b15-cf66-11ee-9a38-e00af6801390","4603.39","2022-10-06"
"e4ca7b0a-cf66-11ee-a365-e00af6801390","5658.23","2023-05-28"
"e4c8f469-cf66-11ee-8e9f-e00af6801390","1589.31","2023-04-16"
"e4ca05c0-cf66-11ee-9a04-e00af6801390","8985.53","2023-01-02"
"e4c990bb-cf66-11ee-8831-e00af6801390","5789.73","2023-05-14"
"e4caa211-cf66-11ee-906e-e00af6801390","-670.8","2023-08-02"
"e4c990c8-cf66-11ee-8c3d-e00af6801390","4128.16","2022-06-01"
"e4c91b7d-cf66-11ee-8d72-e00af6801390","-8870.79","2023-03-12"
"e4ca05d4-cf66-11ee-b084-e00af6801390","1903.17","2022-07-09"
"e4c91b8f-cf66-11ee-9e73-e00af6801390","7612.34","2023-08-29"
"e4caa1ff-cf66-11ee-984a-e00af6801390","5405.41","2022-06-29"
"e4c8f44b-cf66-11ee-a52a-e00af6801390","-2848.23","2023-04-01"
"e4ca7b25-cf66-11ee-b764-e00af6801390","185.16","2022-08-21"
"e4ca7b28-cf66-11ee-b2b2-e00af6801390","2709.1","2023-01-25"
"e4c9dec9-cf66-11ee-89a4-e00af6801390","5678.29","2022-04-17"
"e4cac924-cf66-11ee-8fc4-e00af6801390","2244.92","2022-08-13"
"e4c8f477-cf66-11ee-ac1c-e00af6801390","7857.14","2022-12-20"
"e4c990ab-cf66-11ee-8d84-e00af6801390","-8503.45","2023-01-03"
"e4c9b7dc-cf66-11ee-9066-e00af6801390","9411.98","2023-10-16"
"e4caa21a-cf66-11ee-a76b-e00af6801390","5474.2","2022-04-21"
"e4c9dec8-cf66-11ee-bbaf-e00af6801390","-1066.55","2023-08-21"
"e4ca7b27-cf66-11ee-a68c-e00af6801390","8527.24","2023-03-12"
"e4c91b66-cf66-11ee-a558-e00af6801390","-8608.43","2023-01-12"
"e4ca2cef-cf66-11ee-add0-e00af6801390","4907.32","2024-02-12"
"e4c94270-cf66-11ee-95c2-e00af6801390","935.61","2022-11-28"
"e4ca05c2-cf66-11ee-84ff-e00af6801390","9241.25","2022-05-25"
"e4c8f455-cf66-11ee-8b1f-e00af6801390","1377.72","2023-05-27"
"e4c990a0-cf66-11ee-9f41-e00af6801390","2203.17","2023-10-17"
"e4c94288-cf66-11ee-bfd4-e00af6801390","4913.64","2022-06-03"
"e4c9b7a8-cf66-11ee-a1f9-e00af6801390","3333.46","2023-09-14"
"e4c94283-cf66-11ee-9fa6-e00af6801390","-1444.41","2023-06-01"
"e4c8f45d-cf66-11ee-8749-e00af6801390","-1273.13","2024-02-05"
"e4ca5402-cf66-11ee-8fd5-e00af6801390","2709.68","2023-12-18"
"e4c969a7-cf66-11ee-a9f0-e00af6801390","383.68","2022-11-12"
"e4c8f447-cf66-11ee-baa5-e00af6801390","-2827.29","2023-10-14"
"e4c9b79b-cf66-11ee-a203-e00af6801390","-6925.28","2022-09-09"
"e4caa210-cf66-11ee-90a1-e00af6801390","-1477.0","2022-03-30"
"e4ca53dc-cf66-11ee-ad3c-e00af6801390","4449.67","2023-03-26"
"e4ca7aea-cf66-11ee-acf7-e00af6801390","-658.78","2024-01-15"
"e4c9b7a3-cf66-11ee-956e-e00af6801390","8693.38","2022-05-02"
"e4ca7af6-cf66-11ee-b760-e00af6801390","-2183.78","2022-03-30"
"e4ca7b13-cf66-11ee-9dc6-e00af6801390","-225.40","2023-03-23"
"e4ca2cf3-cf66-11ee-8746-e00af6801390","9103.69","2022-03-15"
"e4ca5419-cf66-11ee-b716-e00af6801390","-7457.41","2023-09-20"
"e4ca2ce8-cf66-11ee-987a-e00af6801390","9200.19","2023-06-28"
"e4caa22e-cf66-11ee-81c7-e00af6801390","-1092.56","2022-03-16"
"e4c9deb4-cf66-11ee-9edb-e00af6801390","1878.69","2022-09-22"
"e4ca7b19-cf66-11ee-900e-e00af6801390","4977.47","2022-04-21"
"e4ca2cf0-cf66-11ee-801f-e00af6801390","-9053.3","2023-06-20"
"e4c94281-cf66-11ee-bfa7-e00af6801390","3546.69","2023-05-27"
"e4c8f480-cf66-11ee-b25f-e00af6801390","-9458.4","2024-02-08"
"e4c9decc-cf66-11ee-9544-e00af6801390","7197.55","2022-05-06"
"e4c94275-cf66-11ee-896d-e00af6801390","4419.80","2023-05-06"
"e4caf045-cf66-11ee-887d-e00af6801390","127.92","2022-09-08"
"e4c9deaf-cf66-11ee-9c9b-e00af6801390","8701.73","2022-12-26"
"e4cac92d-cf66-11ee-b8b7-e00af6801390","-5592.19","2023-11-17"
"e4c9dea7-cf66-11ee-9585-e00af6801390","-9169.29","2022-04-28"
"e4c8f43e-cf66-11ee-abd4-e00af6801390","-5637.84","2024-01-24"
"e4ca7b24-cf66-11ee-8103-e00af6801390","-9972.22","2022-08-26"
"e4c9dee3-cf66-11ee-a233-e00af6801390","7937.13","2022-03-12"
"e4c990a9-cf66-11ee-b6c8-e00af6801390","-1229.5","2023-02-22"
"e4c96982-cf66-11ee-9eb4-e00af6801390","-2617.68","2023-08-22"
"e4ca2cf1-cf66-11ee-8bbb-e00af6801390","5124.27","2023-10-27"
"e4ca05c5-cf66-11ee-b53b-e00af6801390","3365.76","2023-08-29"
"e4c91b69-cf66-11ee-9deb-e00af6801390","8724.90","2022-12-28"
"e4ca5407-cf66-11ee-aa6e-e00af6801390","-6657.80","2022-11-07"
"e4ca53ed-cf66-11ee-afac-e00af6801390","3511.33","2022-11-14"
"e4cac90b-cf66-11ee-b02d-e00af6801390","4146.24","2023-12-19"
"e4ca7af8-cf66-11ee-8e73-e00af6801390","8038.97","2022-10-14"
"e4c9b7c6-cf66-11ee-b0f3-e00af6801390","3924.71","2023-11-21"
"e4c91b87-cf66-11ee-9230-e00af6801390","-5686.81","2022-05-27"
"e4c9b7b5-cf66-11ee-bad6-e00af6801390","-3701.77","2023-04-20"
"e4c9698d-cf66-11ee-8fae-e00af6801390","8437.5","2022-10-07"
"e4ca7b15-cf66-11ee-9a38-e00af6801390","586.3","2022-04-26"
"e4c94292-cf66-11ee-95f6-e00af6801390","8404.98","2022-11-27"
"e4c9dee0-cf66-11ee-b088-e00af6801390","8636.70","2022-09-05"
"e4c990a2-cf66-11ee-8584-e00af6801390","3671.44","2022-05-10"
"e4ca2cf5-cf66-11ee-95ea-e00af6801390","911.58","2022-10-13"
"e4c8f473-cf66-11ee-b74c-e00af6801390","8870.85","2024-01-26"
"e4cac926-cf66-11ee-a82a-e00af6801390","4199.90","2023-01-18"
"e4c9b7d7-cf66-11ee-9d95-e00af6801390","-8837.59","2023-08-25"
"e4cac917-cf66-11ee-95be-e00af6801390","558.52","2022-05-23"
"e4ca7af4-cf66-11ee-8136-e00af6801390","-976.44","2023-05-11"
"e4c9b7cd-cf66-11ee-9acf-e00af6801390","4266.32","2022-07-09"
"e4c91b7b-cf66-11ee-8a7c-e00af6801390","8315.43","2023-02-16"
"e4cac939-cf66-11ee-ae9f-e00af6801390","-8779.33","2023-08-17"
"e4ca53ef-cf66-11ee-9d82-e00af6801390","3601.64","2022-11-23"
"e4ca53ff-cf66-11ee-bb2c-e00af6801390","-8640.41","2023-12-04"
"e4caa205-cf66-11ee-b922-e00af6801390","6198.62","2022-03-01"
"e4ca05e3-cf66-11ee-ba95-e00af6801390","-429.68","2023-02-23"
"e4ca53f3-cf66-11ee-9db1-e00af6801390","-2363.90","2022-03-28"
"e4ca53e1-cf66-11ee-9360-e00af6801390","2046.69","2022-04-29"
"e4caa212-cf66-11ee-8969-e00af6801390","-7758.37","2022-03-23"
"e4cac946-cf66-11ee-bc4a-e00af6801390","-1135.68","2023-09-30"
"e4caf027-cf66-11ee-a982-e00af6801390","-8934.35","2022-02-19"
"e4c9deb4-cf66-11ee-9edb-e00af6801390","4259.52","2023-11-19"
"e4ca7b09-cf66-11ee-9051-e00af6801390","-6878.99","2023-11-16"
"e4ca7b0e-cf66-11ee-a213-e00af6801390","-7960.1","2024-01-06"
"e4caa1fe-cf66-11ee-8247-e00af6801390","9563.30","2023-01-12"
"e4caa206-cf66-11ee-ab92-e00af6801390","-5647.61","2024-01-30"
"e4ca2ccc-cf66-11ee-90f8-e00af6801390","7621.38","2023-12-29"
"e4c9b7b0-cf66-11ee-95d0-e00af6801390","-1431.28","2022-12-17"
"e4ca53e9-cf66-11ee-bac9-e00af6801390","-421.65","2023-01-05"
"e4c91b5d-cf66-11ee-bf2a-e00af6801390","-5827.30","2023-01-05"
"e4cac93d-cf66-11ee-95f5-e00af6801390","-2462.52","2024-01-20"
"e4cac913-cf66-11ee-b6bf-e00af6801390","-1062.62","2022-02-25"
"e4ca7ae5-cf66-11ee-ae29-e00af6801390","7136.6","2022-12-08"
"e4caf044-cf66-11ee-8c71-e00af6801390","3129.95","2022-03-30"
"e4ca7b13-cf66-11ee-9dc6-e00af6801390","-4868.70","2023-04-20"
"e4c91b71-cf66-11ee-8b2e-e00af6801390","-9691.27","2023-04-22"
"e4c96994-cf66-11ee-b525-e00af6801390","-8001.67","2023-07-01"
"e4c9dec5-cf66-11ee-945e-e00af6801390","-349.27","2022-05-26"
"e4ca53de-cf66-11ee-95fa-e00af6801390","1356.2","2022-09-17"
"e4c9698d-cf66-11ee-8fae-e00af6801390","8903.91","2023-06-04"
"e4c9b7c3-cf66-11ee-9b27-e00af6801390","-4099.10","2022-11-11"
"e4c9b7a2-cf66-11ee-b5e1-e00af6801390","-7977.99","2024-01-31"
"e4c990a2-cf66-11ee-8584-e00af6801390","9352.68","2023-12-08"
"e4c9b7d5-cf66-11ee-a460-e00af6801390","-196.6","2022-05-27"
"e4c8f44c-cf66-11ee-bb23-e00af6801390","5523.32","2022-03-21"
"e4c91b8f-cf66-11ee-9e73-e00af6801390","7430.89","2024-02-09"
"e4c9b7d0-cf66-11ee-90e4-e00af6801390","-8825.27","2023-08-16"
"e4ca05f3-cf66-11ee-bb81-e00af6801390","-862.65","2022-07-23"
"e4c9b7b6-cf66-11ee-b5a5-e00af6801390","-5744.90","2024-02-11"
"e4ca541d-cf66-11ee-873e-e00af6801390","-1198.65","2024-01-26"
"e4ca53f3-cf66-11ee-9db1-e00af6801390","-7689.72","2022-05-06"
"e4ca53d6-cf66-11ee-892a-e00af6801390","-2665.3","2022-09-08"
"e4c9b7b3-cf66-11ee-b3aa-e00af6801390","-9490.73","2023-07-21"
"e4ca53ef-cf66-11ee-9d82-e00af6801390","-8928.99","2024-01-26"
"e4ca53f9-cf66-11ee-ab8c-e00af6801390","4299.74","2023-07-18"
"e4c8f46f-cf66-11ee-9bee-e00af6801390","-7152.82","2023-07-03"
"e4ca7b1c-cf66-11ee-bd4d-e00af6801390","2396.46","2023-03-22"
"e4caf016-cf66-11ee-a2ed-e00af6801390","9826.9","2024-02-12"
"e4ca2cfd-cf66-11ee-92cf-e00af6801390","791.30","2022-08-17"
"e4c969a7-cf66-11ee-a9f0-e00af6801390","1623.68","2023-08-15"
"e4ca2d03-cf66-11ee-aaed-e00af6801390","1130.2","2023-07-16"
"e4cac918-cf66-11ee-ae4f-e00af6801390","-5783.28","2022-07-19"
"e4ca53df-cf66-11ee-8b18-e00af6801390","-92.95","2023-02-25"
"e4ca5402-cf66-11ee-8fd5-e00af6801390","397.61","2022-11-29"
"e4c9b7aa-cf66-11ee-9b10-e00af6801390","8773.2","2022-04-25"
"e4c91b64-cf66-11ee-95d2-e00af6801390","-6434.56","2022-09-30"
"e4ca7b04-cf66-11ee-98d2-e00af6801390","-3448.78","2022-02-25"
"e4c91b77-cf66-11ee-95c0-e00af6801390","-9473.12","2023-12-14"
"e4c96982-cf66-11ee-9eb4-e00af6801390","2289.90","2023-12-24"
"e4ca05c0-cf66-11ee-9a04-e00af6801390","7859.32","2023-11-08"
"e4ca05cb-cf66-11ee-86b1-e00af6801390","4555.83","2024-01-13"
"e4ca7b00-cf66-11ee-bf84-e00af6801390","-7371.88","2023-05-15"
"e4cac920-cf66-11ee-baaa-e00af6801390","5519.31","2023-05-02"
"e4ca05bc-cf66-11ee-b1dd-e00af6801390","1014.2","2024-01-15"
"e4c8f461-cf66-11ee-8476-e00af6801390","-6844.9","2022-04-02"
"e4caa1f7-cf66-11ee-bb17-e00af6801390","-4038.16","2022-04-17"
"e4caa1fa-cf66-11ee-9515-e00af6801390","-6876.39","2022-06-06"
"e4cac94d-cf66-11ee-a1f6-e00af6801390","3624.1","2023-12-28"
"e4ca05dc-cf66-11ee-80af-e00af6801390","-9556.28","2023-08-20"
"e4ca53db-cf66-11ee-b463-e00af6801390","-5325.93","2023-08-29"
"e4c9deab-cf66-11ee-95d4-e00af6801390","-7251.6","2023-08-03"
"e4c91b89-cf66-11ee-8ae5-e00af6801390","9555.54","2022-12-25"
"e4ca05e8-cf66-11ee-ba37-e00af6801390","-737.22","2023-08-17"
"e4ca05c6-cf66-11ee-9e88-e00af6801390","748.23","2022-11-08"
"e4ca05d7-cf66-11ee-8c4e-e00af6801390","-3735.72","2023-03-27"
"e4ca7af0-cf66-11ee-b6c7-e00af6801390","-7757.1","2022-09-15"
"e4caa21c-cf66-11ee-9365-e00af6801390","-5344.48","2022-03-06"
"e4cac921-cf66-11ee-848b-e00af6801390","-798.49","2023-08-11"
"e4cac943-cf66-11ee-9546-e00af6801390","9658.32","2022-12-27"
"e4c990a0-cf66-11ee-9f41-e00af6801390","5827.74","2023-03-04"
"e4ca7ae6-cf66-11ee-b515-e00af6801390","8324.22","2022-10-02"
"e4c96988-cf66-11ee-805d-e00af6801390","-9246.48","2023-03-23"
"e4c990c0-cf66-11ee-892b-e00af6801390","-8307.78","2023-03-18"
"e4caa20a-cf66-11ee-9599-e00af6801390","3632.1","2023-12-30"
"e4c9dea4-cf66-11ee-b9a9-e00af6801390","3642.72","2023-05-30"
"e4c9429d-cf66-11ee-9876-e00af6801390","1017.86","2023-02-09"
"e4ca53f1-cf66-11ee-a49c-e00af6801390","1554.93","2023-02-21"
"e4c94291-cf66-11ee-a6f6-e00af6801390","-3198.95","2023-10-13"
"e4caa21c-cf66-11ee-9365-e00af6801390","-4107.66","2023-11-14"
"e4cac905-cf66-11ee-acaf-e00af6801390","-4065.33","2022-04-22"
"e4caf031-cf66-11ee-9f2d-e00af6801390","-4267.18","2023-01-19"
"e4c9427d-cf66-11ee-9489-e00af6801390","-5470.90","2023-10-13"
"e4c9debc-cf66-11ee-98c0-e00af6801390","-7219.36","2023-04-23"
"e4c942a3-cf66-11ee-a60f-e00af6801390","2596.52","2023-10-12"
"e4c8f469-cf66-11ee-8e9f-e00af6801390","-927.68","2023-10-16"
"e4c9dea5-cf66-11ee-baa6-e00af6801390","-130.12","2022-04-15"
"e4ca05e5-cf66-11ee-b8b5-e00af6801390","-169.62","2022-02-24"
"e4ca2cfc-cf66-11ee-a66b-e00af6801390","6843.6","2024-02-14"
"e4c9b7d4-cf66-11ee-801b-e00af6801390","6957.66","2022-08-05"
"e4c9427b-cf66-11ee-a52f-e00af6801390","5176.21","2023-03-14"
"e4c9b7b3-cf66-11ee-b3aa-e00af6801390","-842.49","2023-09-14"
"e4c8f47d-cf66-11ee-a772-e00af6801390","-7904.36","2022-10-17"
"e4c942ac-cf66-11ee-b914-e00af6801390","-1182.20","2022-03-23"
"e4caf018-cf66-11ee-b832-e00af6801390","-637.66","2023-09-04"
"e4c8c6c0-cf66-11ee-a0be-e00af6801390","-6005.19","2023-02-21"
"e4c9debc-cf66-11ee-98c0-e00af6801390","652.66","2023-09-17"
"e4c9b7a2-cf66-11ee-b5e1-e00af6801390","-5319.79","2023-11-07"
"e4c94289-cf66-11ee-a7d8-e00af6801390","-2515.42","2022-09-17"
"e4c9dedd-cf66-11ee-b910-e00af6801390","1261.25","2024-01-09"
"e4c990bd-cf66-11ee-82f4-e00af6801390","3941.52","2023-03-09"
"e4c8c6ba-cf66-11ee-9a2c-e00af6801390","-4200.33","2022-06-25"
"e4c9b79b-cf66-11ee-a203-e00af6801390","9627.77","2022-03-30"
"e4c94278-cf66-11ee-bd48-e00af6801390","3396.0","2023-06-17"
"e4c91b5a-cf66-11ee-84e8-e00af6801390","9422.3","2023-03-11"
"e4ca7aea-cf66-11ee-acf7-e00af6801390","584.11","2023-03-03"
"e4ca05e7-cf66-11ee-9272-e00af6801390","7975.41","2023-11-17"
"e4c990a2-cf66-11ee-8584-e00af6801390","5231.76","2023-10-30"
"e4ca2cef-cf66-11ee-add0-e00af6801390","8090.97","2023-12-28"
"e4ca2d05-cf66-11ee-921f-e00af6801390","-2161.28","2023-01-24"
"e4caf02d-cf66-11ee-bc24-e00af6801390","-8604.21","2022-04-01"
"e4caa203-cf66-11ee-a94e-e00af6801390","-8324.8","2023-03-15"
"e4ca2d00-cf66-11ee-9feb-e00af6801390","-768.77","2022-02-19"
"e4cac90c-cf66-11ee-a58f-e00af6801390","-4183.4","2023-04-29"
"e4cac923-cf66-11ee-964b-e00af6801390","-7900.92","2023-08-10"
"e4c91b67-cf66-11ee-8f56-e00af6801390","9247.60","2023-04-15"
"e4ca53fb-cf66-11ee-a504-e00af6801390","8554.64","2023-02-25"
"e4ca05f1-cf66-11ee-ad9f-e00af6801390","-6806.36","2022-05-17"
"e4ca53f4-cf66-11ee-88e8-e00af6801390","-3048.8","2024-02-16"
"e4c9dec9-cf66-11ee-89a4-e00af6801390","-5022.62","2023-12-28"
"e4caa20e-cf66-11ee-9b62-e00af6801390","7217.93","2022-04-20"
"e4c91b7d-cf66-11ee-8d72-e00af6801390","-3741.38","2023-03-28"
"e4ca2ce2-cf66-11ee-a4a1-e00af6801390","-1648.39","2023-06-15"
"e4c9deec-cf66-11ee-8238-e00af6801390","3377.58","2022-06-16"
"e4c9dea8-cf66-11ee-ae9d-e00af6801390","-5644.69","2023-02-07"
"e4caf01b-cf66-11ee-8bbd-e00af6801390","-1807.86","2022-03-03"
"e4ca2ce3-cf66-11ee-9b12-e00af6801390","-5364.44","2023-11-18"
"e4ca2cf8-cf66-11ee-9d1f-e00af6801390","5465.90","2023-04-25"
"e4c9699b-cf66-11ee-a6a3-e00af6801390","6154.24","2023-05-27"
"e4c8f43d-cf66-11ee-8c00-e00af6801390","5786.5","2022-10-05"
"e4cac927-cf66-11ee-bf17-e00af6801390","-1481.41","2023-12-14"
"e4ca7b08-cf66-11ee-b52f-e00af6801390","1487.58","2023-09-24"
"e4c9b7a7-cf66-11ee-9e40-e00af6801390","8929.32","2022-05-01"
